Reference,ID,Tags,Quote,Occurrence,Question,Response
49:9,rnul,,,0,Who can live forever?,No one can live forever or avoid seeing the Pit.
49:10,gujo,,,0,"What happens to the wise, the fool, and the brute alike?","The wise die, and the fool and the brute alike perish, and they leave their wealth to others."
49:12,ew0n,,,0,What does the psalmist say about a human regarding honor?,"A human does not abide in honor but is likened to the beasts, which are destroyed."
49:14,ldkg,,,0,Who will be their shepherd?,It is as if death were a shepherd keeping them in the place where dead people are.
49:14,rc2e,,,0,What will the upright do someday?,One day God will make the upright rule over wicked people.
49:15,xz7v,,,0,What will God do for the psalmist?,God will rescue him from Sheol but will take him to himself.
49:16,vgtx,,,0,When does the psalmist say not to fear?,People should not be troubled when a man becomes rich and has many valuable possessions.
49:18,l7he,,,0,"According to the psalmist, when do people praise others?",People praise anyone who does well for themselves.
49:19,r1t5,,,0,Where will the rich man go?,He will go to where his dead ancestors are.
49:19,b0r3,,,0,What will the rich man and his fathers not see?,They will never see the light again.
50:1,ivy6,,,0,What does the psalm say that Yahweh does in the opening verse?,Yahweh speaks and summons the earth from where the sun rises to where it sets.
50:4,hk98,,,0,Why does God call to the heavens above and to the earth?,He calls to the heavens above and to the earth so that he may judge his people.
50:8,xclo,,,0,Of what does God say he will not accuse his people?,God says he will not accuse them regarding their sacrifices.
50:10,m09y,,,0,Why does God say that he will take no bull or goat from his people?,"God says that every beast of the forest is his, and the cattle on a thousand hills."
50:14,e2op,,,0,What does God command his people to offer and to pay?,God commands them to offer a thank offering and to pay their vows to the Most High.
50:17,l9a6,,,0,What does God say the wicked hate and cast away?,God says that the wicked hate instruction and cast away his words.
50:21,aad5,,,0,What does God say that the wicked think about him when God keeps silent?,They thought that he was someone just like them.
50:22,z0k1,,,0,Who will rescue the wicked when God tears them in pieces?,There will be no one to come deliver them.
50:23,us5y,,,0,To whom will God show his salvation?,God will show his salvation to whoever offers a thank offering and orders their path rightly.
51:1,iztj,,,0,Why does David say that God should have mercy on him?,He says God should have mercy on him according to his covenant faithfulness.
51:4,r62z,,,0,Against whom does David say he has sinned?,"He says he has sinned against God, and only against God."
51:5,r2lv,,,0,When does David say that his sin began?,David says his sin began as soon as his mother conceived him.
51:7,oceb,,,0,What does David ask God to do so that he may be purified?,"He asks God to purify him with hyssop so he will be clean, and to remove his sins so he will be completely pure."
51:10,eqsi,,,0,What does David ask God to create and renew in him?,"He asks God to create in him a clean heart, and to renew a loyal spirit within him."
51:11,z5jy,,,0,What does David ask God not to do to him?,"He asks God to not cast him away from his presence, and to not take the Spirit of his holiness from him."
51:12,p8qt,,,0,What does David ask God to restore to him?,He asks God to restore to him the joy of his salvation and to support him with a willing spirit.
51:14,e7rd,,,0,What does David ask God to deliver him from?,He asks God to deliver him from the guilt of bloodshed.
51:16,m3np,,,0,What does David say God does not want from him?,"David says God does not delight in sacrifice, and would not accept a burnt offering from him."
51:17,jh9b,,,0,What are the sacrifices God wants?,The sacrifices of God are genuine humility and sorrow for sins.
52:1,bv92,,,0,What does the psalmist say protects him all of the day?,The covenant faithfulness of God protects him all day.
52:3,wa5g,,,0,What does Doeg love more than good?,He loves evil more than good.
52:4,dyiq,,,0,What words does Doeg love?,He loves all words of destruction.
52:5,a63x,,,0,What will God do to Doeg?,God will destroy him forever.
52:7,a6sm,,,0,In what did the man trust instead of God?,He trusted in the abundance of his wealth.
52:8,egrb,,,0,In what will David place his own trust?,He will trust in the covenant faithfulness of God forever and ever.
53:1,o3s9,,,0,What does the fool say in his heart?,He says that there is no God.
53:2-3,fx0w,,,0,"When God looks down from heaven at the people on earth, what does he find?","He finds that they have all turned away and corrupted themselves. There is no one who does good, not even one."
53:4,x75b,,,0,What do the doers of iniquity do to God’s people?,"They take from God’s people as easily as they eat bread, and they do not call upon God."
53:5,felg,,,0,What does the psalmist say happened to those who attacked Israel?,"God defeated them and put them to shame, because he despises them."
53:6,eyvk,,,0,From where did David hope that salvation for Israel would come?,He hoped that the salvation of Israel would come from the God of Israel.
54:1,h38y,,,0,How did David ask God to save him?,He asked God to save him by the might of God’s name.
54:1,omxj,,,0,What does David want God to do?,He wants God to save him and to vindicate him so people will realize that he has not done anything wrong.
54:2,m9p2,,,0,What does David ask God to hear?,He asks God to hear his prayer and listen to his words.
54:3,zlou,,,0,Who has risen up against David and sought his life?,"Foreigners have risen up against him, and violent ones have sought his life."
54:4,zh1d,,,0,What does David say God is to him?,David says God is a helper to him and to those who sustain his life.
54:5,e1jn,,,0,What will God return to David’s enemies?,God will return harm to his enemies.
54:6,frzo,,,0,Why will David praise Yahweh’s name?,He will praise Yahweh’s name because it is good.
54:7,oz8z,,,0,What does David say his eye will see after God delivers him from his troubles?,He will see the defeat of his enemies.
55:4,qpn3,,,0,What kind of terrors have fallen on David?,The terrors of death have fallen on him.
55:6,i5ci,,,0,Why does David wish that he had wings like a dove?,"If he had wings like a dove, he could fly away and find a place to rest and be safe from his enemies."
55:9,ym5j,,,0,What does David ask the Lord to do to his enemies?,He asks the Lord to destroy them and to make them disagree about what to do.
55:10-11,ooif,,,0,What is found in the middle of the city?,"Iniquity and trouble are in the middle of the city, and calamity, oppression, and deceit are also found there."
55:12-13,mo53,,,0,Who reproached David and powerfully opposed him?,David’s companion and acquaintance reproached and opposed him.
55:15,rxce,,,0,What does David ask God to bring upon his enemies?,He asks for desolations to come upon them and for them to go down to Sheol alive.
55:17,xi7j,,,0,What does David do continually?,He complains and moans to God.
55:19,z3s3,,,0,Why will God hear and answer David’s prayer?,He will hear and answer because David’s enemies do not fear God.
55:20,flio,,,0,What does David’s friend do to his covenant?,He defiles his covenant by attacking his friends.
55:23,bfkb,,,0,To where will God bring down the wicked?,God will bring them down to the pit of the grave.
56:1,iyq2,,,0,Why does David ask God to be gracious to him?,He asks God to be gracious to him because men are fighting with him and oppressing him.
56:2,aife,,,0,What do David’s enemies do to him all day?,David’s enemies attack him and fight against him arrogantly.
56:3,uq0k,,,0,What does David say he will do when he is afraid?,"When David is afraid, he will trust in God."
56:4,mgi5,,,0,What is the result of David’s trust in God?,"David trusts in God, so he will not fear."
56:5,hejw,,,0,What do David’s enemies do all day?,David’s enemies continually interfere and plan ways to harm him.
56:5,iob5,,,0,What are David’s enemies’ thoughts toward David?,All their thoughts are against David for harm.
56:7,fuzr,,,0,How does David ask God to deal with David’s enemies?,David asks God to bring them down in defeat.
56:8,uhl9,,,0,What does David ask God to do with his tears?,David asks God to keep a record of his tears.
56:9,e682,,,0,When will David’s enemies turn back?,David’s enemies will turn back on the day that he calls to God.
56:12,em7k,,,0,What does David vow to give to God?,David vows to pay a thank-offering to God.
56:13,cc95,,,0,Where does David walk before God?,David walks before God in this world of the living.
57:1,a4x1,,,0,Why does David ask God to be gracious to him?,He asks God to be gracious to him because he depends on God for protection.
57:1,v38x,,,0,For how long does David take refuge in God?,David takes refuge in God until the calamities have passed by.
57:2,zy3m,,,0,What does David say God does for him?,David says that God is the one who accomplishes things for him.
57:3,loxn,,,0,What does David say God will send out to him?,David says that God will send out to him God’s covenant faithfulness and his truth.
57:4,lv8a,,,0,Among whom does David say he must lie down?,He must lie down among men who are as dangerous as lions and trying to kill him.
